customer_id,age,gender,city,county,signup_date,last_purchase_date,tenure_months,monthly_charges,total_charges,plan_type,payment_method,contract,num_support_tickets,has_internet,data_usage_gb,is_senior_citizen,dependents,device_model,referrer,feedback_text,churn
CUST000720,28.0,Male,Nrb,Nakuru,5/1/2019,12/2/2020,81.0,1097.24,Unknown,Standard,MPesa,Month-to-month,1.0,FALSE,0.0,1,Yes,Oppo C89,Friend,Great service!,No
CUST000721,48.0,female,Thika,Kisumu,1/31/2025,10/10/2025,7.0,957.89,6851.62,Basic,Bank transfer,Month-to-month,2.0,Y,107.09,No,no,Realme S84,Unknown,"Stable internet, happy so far.",Yes
CUST000722,27.0,Male,Nyeri,Kiambu,7/3/2024,15-Mar-24,18.0,2653.32,47885.24,Premium,MPesa,Month-to-month,3.0,1,74.28,No,no,Xiaomi P59,X,Please call me back. (pls),No
CUST000723,19.0,male,Naivasha,Nakuru,11/8/2019,8/18/2020,73.0,693.15,50400.54,basic,Bank transfer,Month-to-month,1.0,FALSE,0.0,1,Yes,Nokia C47,Facebook,Switching from competitor soon.,No
CUST000724,36.0,Female,Kisumu,Unknown,7-Feb-21,26/04/2021,55.0,1120.71,61499.25,Standard,Bank transfer,One year,0.0,0,26.35,0,No,Xiaomi P59,Unknown,Unknown,Yes
CUST000725,18.0,M,Thika,Unknown,10/24/2024,5/10/2025,39.0,3579.55, ,Premium,M-Pesa,Month-to-month,0.0,Y,590.25,1,no,Apple P45,Facebook,Unknown,No
CUST000726,8.0,F,Nairobi ,Kisumu,21/01/2023,14/10/2023,31.0,3786.01,117748.64,Premium,Credit card,Month-to-month,4.0,TRUE,95.98,Yes,no,Vivo A28,Billboard,Unknown,No
CUST000727,47.0,female,Thika,Mombasa,3/8/2024,21-Oct-24,13.0,617.08,7985.11,Basic,M-Pesa,Month-to-month,4.0,Yes,75.51,1,Yes,Unknown,Unknown,Unknown,No
CUST000728,31.0,Female,Nairobi ,Kisumu,16/12/2023,12/30/2024,20.0,796.14,15675.93,Basic,Mpesa,1-yr,1.0,No,0.0,No,yes,Huawei A59,X,Too expensive for the value.,No
CUST000729,27.0,Male,Niarobi,Nairobi,7/31/2019,9/1/2019,74.0,1201.55,Unknown,Standard,Unknown,Month-to-month,0.0,TRUE,93.61,Yes,Unknown,Vivo A28,Twitter/X,Fiber upgrade requested.,No
CUST000730,34.0,Other,Mombasa,Meru,4/13/2021,9/6/2021,53.0,937.49,49699.84,Basic,MPesa,Month-to-month,0.0,FALSE,0.0,0,yes,Unknown,Google,Too expensive for the value.,Yes
CUST000731,45.0,F,Unknown,Nakuru,29/12/2021,8/14/2022,44.0,999.48,44194.73,Basic,Mpesa,Month-to-month,1.0,N,0.0,0,no,Oppo Y82,Unknown,Unknown,Yes
CUST000732,29.0,F,Naivasha,Nyeri,27-Feb-25,1/12/2025,6.0,78263.79,469619.65,Premium,Bank transfer,Month-to-month,0.0,N,26.35,Yes,yes,Apple P45,Unknown,Customer care took long to respond.,No
CUST000733,47.0,M,Meru,Kiambu,20/06/2020,8/1/2020,63.0,927.68,58496.78,Basic,M-Pesa,Month-to-month,2.0,0,0.0,1,Unknown,Xiaomi A30,Unknown,Customer care took long to respond.,Yes
CUST000734,36.0,Female,Nyeri,Kiambu,25/03/2022,16/05/2022,41.0,3639.6,149406.13,Premium,Unknown,Month-to-month,2.0,Y,107.52,No,yes,Apple S44,Billboard,Please call me back.,No
CUST000735,20.0,M,Thika,Machakos,11/30/2023,5/18/2024,21.0,648.85,13666.83,Basic,Bank transfer,1-yr,2.0,FALSE,0.0,Yes,No,Tecno Y78,Billboard,Support was helpful via M-Pesa reversal.,No
CUST000736,19.0,M,Nairobi ,Uasin Gishu,8/6/2024,15/05/2024,15.0,862.8,Unknown,Basic,Bank transfer,Month-to-month,3.0,1,34.09,0,No,Tecno Note5,Unknown,Overcharged? Not sure.,Yes
CUST000737,39.0,female,Eldoret,Meru,5/12/2020,10/30/2020,64.0,3757.93,Unknown,Premium,Bank transfer,Month-to-month,2.0,FALSE,0.0,0,yes,Realme S84,Unknown,Switching from competitor soon.!!!,No
CUST000738,17.0,Other,Nyeri,Mombasa,7-Sep-21,2/10/2023,53.0,2498.74,132361.5,Premium,Bank transfer,Two year,3.0,1,37.02,Yes,yes,Realme Y41,Unknown,Too expensive for the value.,No
CUST000739,48.0,female,Naivasha,Mombasa,10/10/2020,31/10/2020,59.0,948.54,56452.5,Basic,Credit card,One year,0.0,Yes,65.05,1,No,Infinix Note76,Facebook,Unknown,Yes
CUST000740,38.0,Other,Eldoret,Nakuru,6/26/2022,4/20/2024,38.0,2578.36,"97,854.49",Premium,Bank transfer,Month-to-month,3.0,1,63.48,0,no,Samsung A36,TV,Fiber upgrade requested.,No
CUST000741,25.0,male,Machakos,Nakuru,3/6/2025,6/25/2025,6.0,615.41,Unknown,Basic,Credit card,Month-to-month,3.0,TRUE,27.64,1,yes,Unknown,Unknown,Great service!,No
CUST000742,31.0,M,Eldoret,Unknown,26/02/2019,9/19/2019,79.0,2794.72,Unknown,Premium,Bank transfer,Two year,2.0,1,64.86,1,Yes,Infinix C70,Radio,Please call me back. ASAP,Yes
CUST000743,40.0,M,Naivasha,Meru,7/30/2023,9/28/2023,25.0,1847.98,46412.48,Standard,Bank transfer,One year,0.0,No,26.35,1,yes,Vivo A30,Unknown,Fiber upgrade requested.,No
CUST000744,29.0,F,Niarobi,Nakuru,17-Jan-20,6/23/2020,68.0,1572.98,Unknown,Standard,Bank transfer,Month-to-month,2.0,N,0.0,No,no,Vivo Note35,Unknown,Support was helpful via M-Pesa reversal.,No
CUST000745,33.0,Male,Eldoret,Kisumu,7/9/2021,2021/13/40,50.0,KES 922.78,46303.46,Basic,Unknown,Two year,2.0,FALSE,0.0,Yes,No,Realme S34,Radio,Switching from competitor soon.,No
CUST000746,37.0,Male,Machakos,Kiambu,4/9/2020,16/03/2021,65.0,737.99,48064,basic,MPesa,Month-to-month,1.0,FALSE,0.0,0,no,Infinix Note76,TV,Great service!,Yes
CUST000747,45.0,male,Eldoret,Uasin Gishu,3/5/2024,5/12/2024,18.0,1908.17,34554.59,Standard,MPesa,Month-to-month,2.0,No,0.0,0,Yes,Infinix Note76,Facebook,Switching from competitor soon.,No
CUST000748,27.0,M,Machakos,Mombasa,4/26/2020,8/25/2020,65.0,3689.59,239813.92,Premium,Cash,Two year,2.0,Yes,3.77,Yes,no,Realme C59,Unknown,Unknown,No
CUST000749,29.0,Male,Niarobi,Nyeri,9/22/2020,1/29/2021,60.0,3244.42,194520.13,Premium,Credit card,One year,6.0,Yes,18.52,No,No,Oppo C32,Friend,Fiber upgrade requested.,Yes
CUST000750,32.0,F,Naivasha,Nyeri,3/8/2024,26/11/2024,-13.0,634.07,Unknown,Basic,M-Pesa,Month-to-month,1.0,No,26.35,Yes,No,Huawei A59,Unknown,Please call me back.,No
CUST000751,42.0,female,Eldoret,Kiambu,10-Apr-22,20-Jun-22,41.0,2709.81,Unknown,Premium,M-Pesa,Month-to-month,3.0,FALSE,26.35,0,no,Realme Note51,Twitter/X,Great service!,Yes
CUST000752,26.0,Other,Meru,Nakuru,15-Sep-24,11-Oct-24,11.0,796.58,8718.69,Basic,Cash,One year,3.0,1,77.94,Yes,yes,Vivo A41,X,Unknown,No
CUST000753,46.0,male,Niarobi,Nakuru,1/24/2022,14/04/2022,43.0,Unknown,Unknown,Standard,Mpesa,Month-to-month,1.0,TRUE,84.35,1,yes,Realme S34,Radio,Customer care took long to respond.,No
CUST000754,44.0,M,Machakos,Machakos,8/29/2023,21/10/2023,24.0,not available,Unknown,Standard,M-Pesa,Month-to-month,0.0,No,0.0,No,No,Apple P45,TV,Switching from competitor soon.,No
CUST000755,35.0,Male,Mombasa,Uasin Gishu,30-May-24,30/01/2026,15.0,1309.86,19879.1,Standard,Bank transfer,Month-to-month,2.0,1,71.93,1,Yes,Huawei C80,Unknown,Support was helpful via M-Pesa reversal.,No
CUST000756,31.0,Unknown,Nrb,Kiambu,18/04/2024,6/4/2025,16.0,973.52,"15,705.55",Basic,M-Pesa,2-yr,3.0,Yes,52.13,No,Yes,Apple A12,Twitter/X,Network drops sometimes in the evening.,No
CUST000757,16.0,male,Nrb,Nakuru,9/25/2021,22/02/2022,48.0,3270.27,156749.49,Premium,Unknown,Month-to-month,0.0,0,26.35,Yes,No,Unknown,Billboard,"Stable internet, happy so far.",No
CUST000758,20.0,M,Eldoret,Machakos,2/14/2024,5/27/2024,18.0,991.68,17985.07,Basic,M-Pesa,Month-to-month,2.0,TRUE,91.41,1,yes,Infinix Note76,Facebook,Unknown,No
CUST000759,41.0,female,Naivasha,Uasin Gishu,7-Mar-25,1/9/2025,6.0,631.6,3791.8,Basic,MPesa,Month-to-month,4.0,No,0.0,0,Yes,Realme C59,Unknown,Unknown,No
CUST000760,28.0,F,Nakuru,Machakos,8/15/2020,8/8/2020,61.0,1473.87,89870.04,Standard,Mpesa,One year,2.0,1,47.95,1,Yes,Oppo S60,Radio,Great service!,No
CUST000761,14.0,female,Nrb,Kisumu,4/21/2023,28-Aug-23,28.0,769.78, ,Basic,Bank transfer,One year,0.0,Y,91.62,Yes,No,Unknown,Billboard,Support was helpful via M-Pesa reversal.,No
CUST000762,48.0,Other,Nrb,Mombasa,2/19/2021,11/20/2021,55.0,3262.37,179009.85,Premium,Credit card,One year,2.0,N,0.0,1,yes,Nokia C10,Radio,Great service!,No
CUST000763,34.0,Male,Eldoret,Machakos,12/9/2024,8/25/2024,11.0,3308.68, ,Premium,MPesa,One year,1.0,N,26.35,Yes,yes,Apple P45,Google,Fiber upgrade requested.,No
CUST000764,37.0,Female,Naivasha,Unknown,7/13/2020,11/5/2020,62.0,2307.97,Unknown,Premium,Cash,Month-to-month,2.0,N,0.0,Yes,no,Nokia P27,Billboard,Great service!,No
CUST000765,31.0,female,Machakos,Unknown,13-Oct-19,2021/13/40,71.0,KES 605.22,42931.13,Basic,Credit card,Two year,2.0,N,26.35,No,yes,Realme S32,Unknown,Unknown,No
CUST000766,45.0,Unknown,Nyeri,Mombasa,5/2/2022,8/11/2022,43.0,821.58,"35,517.49",Basic,Credit card,Month-to-month,0.0,1,44.97,1,No,Huawei Y38,Unknown,Switching from competitor soon.,No
CUST000767,33.0,female,Kisumu,Nakuru,27/08/2023,5/21/2024,39.0,2062.92,Unknown,Premium,MPesa,One year,3.0,FALSE,26.35,0,Yes,Xiaomi S9,Google,Customer care took long to respond.,No
CUST000768,37.0,Other,Thika,Nyeri,24-Oct-22,19-Feb-23,34.0,1165.36,Unknown,Standard,MPesa,Two year,6.0,N,26.35,Yes,No,Realme C59,Billboard,Overcharged? Not sure.,No
CUST000769,33.0,female,Thika,Machakos,9/10/2024,21/09/2024,11.0,2228.62,24669.06,Premium,Cash,One year,2.0,No,0.0,Yes,no,Oppo S69,Unknown,Great service!...,No
CUST000770,26.0,male,Mombasa,Unknown,1/11/2019,1/20/2019,80.0,1401.91,Unknown,Standard,MPesa,Month-to-month,0.0,TRUE,54.62,No,yes,Vivo A41,Google,Fiber upgrade requested.,No
CUST000771,70.0,female,Machakos,Mombasa,3/4/2022,4/13/2022,42.0,1938.04,Unknown,Standard,M-Pesa,Month-to-month,2.0,TRUE,37.71,0,yes,Nokia C88,TV,Unknown,No
CUST000772,19.0,female,Nairobi ,Meru,5/7/2022,26-May-22,40.0,555.84,21670.76,Basic,Credit card,One year,4.0,No,26.35,1,no,Nokia P27,Twitter/X,Network drops sometimes in the evening.,No
CUST000773,34.0,Other,Nyeri,Nakuru,8/1/2025,11/5/2025,1.0,580.64,454.23,Basic,MPesa,Month-to-month,3.0,1,42.58,Yes,Unknown,Vivo Note35,Friend,Network drops sometimes in the evening.,No
CUST000774,23.0,male,Kisumu,Nakuru,3/7/2025,2021/13/40,2.0,"1,892.35",3739.64,Standard,M-Pesa,Two year,3.0,TRUE,25.04,Yes,Yes,Unknown,Radio,Please call me back.,No
CUST000775,23.0,F,Nairobi,Nakuru,28-Jun-24,27-Jul-24,14.0,684.42,Unknown,Basic,M-Pesa,One year,1.0,Y,38.52,Yes,yes,Nokia C47,Unknown,Sawa kabisa!,No
CUST000776,46.0,Female,Nyeri,Unknown,31-Aug-20,11/8/2020,61.0,1625.57,99086.46,Standard,Bank transfer,One year,0.0,1,20.93,Yes,yes,Vivo C42,Twitter/X,Too expensive for the value.,Yes
CUST000777,41.0,male,Nyeri,Machakos,1/4/2024,24-Nov-23,20.0,KES 517.38,10009.67,Basic,Credit card,Month-to-month,2.0,0,26.35,No,yes,Huawei Y16,Unknown,Too expensive for the value.,No
CUST000778,32.0,male,Thika,Machakos,15/01/2025,4/8/2025,7.0,925.53,6513.49,basic,M-Pesa,Two year,2.0,1,43.79,Yes,No,Nokia C35,Friend,Please call me back.,No
CUST000779,37.0,Male,Nairobi,Uasin Gishu,6-Jun-24,12/31/2024,39.0,821.95,Unknown,Basic,Unknown,One year,1.0,Yes,16.36,No,No,Apple Y34,Billboard,Unknown,Yes
CUST000780,23.0,M,Machakos,Uasin Gishu,14-Nov-22,6/6/2023,34.0,1122,38271.63,Standard,Credit card,Month-to-month,2.0,Yes,0.0,Yes,no,Nokia C47,Unknown,Please call me back.,No
CUST000781,42.0,male,Nairobi ,Nakuru,23/09/2022,27-Apr-24,35.0,981.57, ,Basic,Credit card,Month-to-month,3.0,0,26.35,1,No,Realme S34,Unknown,Unknown,Yes
CUST000782,54.0,M,Niarobi,Uasin Gishu,3/10/2025,8/13/2025,5.0,69269.07, ,Standard,Bank transfer,One year,0.0,TRUE,45.04,No,Yes,Samsung S29,Unknown,App keeps logging me out.,Yes
CUST000783,34.0,male,Machakos,Kisumu,2/3/2025,21/09/2026,7.0,843.02, ,Basic,Credit card,Two year,0.0,FALSE,26.35,0,no,Tecno Y78,Twitter/X,Unknown,No
CUST000784,53.0,Male,Unknown,Uasin Gishu,26-Mar-23,7/21/2023,29.0,1945.36,Unknown,Standard,Credit card,Month-to-month,0.0,Yes,20.46,No,yes,Samsung C15,Radio,Please call me back.,No
CUST000785,29.0,male,Kisumu,Kisumu,9-Feb-24,29-Feb-24,19.0,613.94,Unknown,Basic,Bank transfer,Month-to-month,2.0,N,0.0,No,no,Tecno S84,Twitter/X,Network drops sometimes in the evening.,Yes
CUST000786,47.0,female,Machakos,Uasin Gishu,11-Aug-22,11/14/2022,37.0,880.42,32266.85,Basic,Bank transfer,Month-to-month,3.0,Y,86.74,Yes,no,Apple P20,Google,Switching from competitor soon.,No
CUST000787,38.0,male,Nrb,Nakuru,11-Feb-21,3/6/2021,55.0,2656.95,146365.88,Premium,MPesa,Month-to-month,1.0,1,83.12,Yes,Yes,Samsung S29,X,Unknown,Yes
CUST000788,39.0,Other,Nairobi,Nyeri,9/5/2021,12/16/2021,48.0,1717.12,82573.56,Standard,MPesa,Unknown,2.0,N,0.0,1,Yes,Vivo A30,Google,App keeps logging me out.,Yes
CUST000789,17.0,Other,Meru,Mombasa,5/31/2025,8/31/2025,3.0,746.77,2353.63,Basic,Mpesa,One year,1.0,Yes,106.4,No,no,Apple P20,Unknown,Unknown,Yes
CUST000790,25.0,F,Thika,Meru,4/18/2023,12/24/2023,30.0,1106.69,33501.85,Standard,Mpesa,Two year,1.0,N,0.0,1,No,Infinix Note44,Unknown,Overcharged? Not sure.,Yes
CUST000791,32.0,male,Naivasha,Nakuru,8/14/2021,25/02/2022,49.0,1627.12,79865.52,Standard,Bank transfer,Month-to-month,2.0,1,69.31,Yes,yes,Vivo A41,Twitter/X,Customer care took long to respond.,No
CUST000792,52.0,Other,Nyeri,Nakuru,10/8/2023,8/16/2023,25.0,1765.43,"44,227.80",Standard,Cash,Month-to-month,3.0,1,42.68,0,yes,Apple P20,Friend,App keeps logging me out.,Yes
CUST000793,41.0,Female,Machakos,Kisumu,28-Jun-19,8/25/2019,69.0,1203.85,83045.83,Standard,Bank transfer,Month-to-month,2.0,0,0.0,0,yes,Realme S34,Unknown,Unknown,No
CUST000794,29.0,F,Nakuru,Nakuru,27/07/2022,4-Jun-23,37.0,1511.11,55963.07,Standard,Credit card,Month-to-month,1.0,Yes,131.66,0,Yes,Xiaomi A85,Facebook,Switching from competitor soon.,Yes
CUST000795,45.0,female,Kisumu,Machakos,4/21/2024,6/1/2025,11.0,770.77, ,Basic,Mpesa,Two year,2.0,Yes,42.01,No,No,Oppo Note35,Radio,"Stable internet, happy so far.",Yes
CUST000796,30.0,F,Nyeri,Meru,4/11/2023,27/07/2023,29.0,2432.3,70493.5,Premium,M-Pesa,Unknown,1.0,Y,88.73,No,no,Realme S34,Unknown,Network drops sometimes in the evening.,No
CUST000797,31.0,Female,Thika,Nakuru,1/5/2023,2021/13/40,28.0,3661.13,"102,336.73",Premium,Cash,Month-to-month,1.0,N,0.0,0,yes,Infinix Note44,Radio,Support was helpful via M-Pesa reversal.,Yes
CUST000798,23.0,male,Niarobi,Unknown,9/15/2020,4/7/2021,56.0,KES 799.49,44575.11,Basic,Cash,Month-to-month,2.0,Y,53.2,Yes,Yes,Apple A12,TV,App keeps logging me out.,No
CUST000799,3.0,male,Nairobi,Mombasa,21/07/2024,1/23/2025,13.0,677.14,8967.93,Basic,M-Pesa,Month-to-month,3.0,FALSE,26.35,Yes,yes,Nokia P27,TV,!!!,Yes
CUST000800,59.0,Male,Niarobi,Uasin Gishu,1-Jun-20,30-Apr-21,64.0,"KES 1,227.75", ,Standard,Cash,One year,2.0,No,0.0,1,Unknown,Huawei C80,TV,Customer care took long to respond.,No
CUST000801,52.0,female,Mombasa,Machakos,19-Aug-24,16/07/2024,12.0,783.08,9463.36,Basic,Bank transfer,One year,2.0,TRUE,76.21,0,No,Tecno Y78,X,Unknown,No
CUST000802,14.0,Male,Nakuru,Nyeri,8/14/2025,9/19/2025,0.0,937.44,-128.74,Basic,M-Pesa,Month-to-month,1.0,FALSE,0.0,No,No,Xiaomi P59,Facebook,Customer care took long to respond.,No
CUST000803,33.0,female,Nakuru,Nyeri,21-Sep-22,28-Jul-22,35.0,1246.7,"43,656.02",Standard,Cash,Month-to-month,2.0,FALSE,26.35,1,no,Samsung A76,Radio,Please call me back.,No
CUST000804,37.0,male,Mombasa,Uasin Gishu,2/16/2020,3/24/2020,67.0,958.85,64128.15,Basic,MPesa,Month-to-month,0.0,No,0.0,0,Yes,Tecno A72,Twitter/X,Sawa kabisa!,No
CUST000805,45.0,M,Nyeri,Mombasa,12/9/2023,5/7/2024,21.0,3743.95,78367.11,Premium,Bank transfer,One year,4.0,TRUE,47.91,1,Unknown,Realme S34,Facebook,Too expensive for the value.,Yes
CUST000806,17.0,Other,Machakos,Nairobi,2/13/2020,4-Jun-20,67.0,673.58,"45,156.69",Basic,Mpesa,Month-to-month,2.0,Yes,93.38,1,Yes,Infinix S90,X,Please call me back.,No
CUST000807,30.0,female,Nyeri,Uasin Gishu,24/11/2024,12/29/2024,9.0,1915.86,17163.75,Standard,Bank transfer,1-yr,8.0,Y,21.97,Yes,Unknown,Vivo Y29,Twitter/X,Too expensive for the value.,No
CUST000808,29.0,Other,Thika,Nairobi,2/15/2024,2/20/2024,39.0,2354.94,Unknown,Premium,Bank transfer,1-yr,3.0,FALSE,0.0,1,no,Huawei Y16,Twitter/X,Overcharged? Not sure.,No
CUST000809,39.0,F,Nairobi ,Machakos,3/4/2019,2/11/2020,79.0,1559.41, ,Standard,M-Pesa,Month-to-month,3.0,N,26.35,No,yes,Nokia C47,Friend,Support was helpful via M-Pesa reversal.,No
CUST000810,-3.0,M,Nyeri,Uasin Gishu,13/08/2020,8/13/2020,39.0,1031.65, ,Standard,MPesa,Month-to-month,2.0,Yes,68.42,0,yes,Vivo Y29,Unknown,Too expensive for the value.,Yes
CUST000811,17.0,female,Mombasa,Kisumu,7/8/2023,5-Sep-23,39.0,596.52,Unknown,basic,M-Pesa,One year,1.0,TRUE,53.74,Yes,yes,Tecno Note5,Friend,App keeps logging me out.,No
CUST000812,51.0,Female,Eldoret,Nakuru,24/09/2020,5-Mar-21,60.0,1042.62,62561.02,Standard,Credit card,Month-to-month,3.0,1,69.09,No,yes,Xiaomi S9,Radio,Sawa kabisa!,No
CUST000813,36.0,Male,Naivasha,Nakuru,11/3/2019,4/6/2020,71.0,527.94,37645.87,Basic,Bank transfer,Two year,0.0,No,0.0,0,no,Xiaomi S9,Facebook,Too expensive for the value.,No
CUST000814,34.0,Male,Mombasa,Nairobi,4/7/2024,8/10/2025,17.0,808.09,13599.21,Unknown,Credit card,One year,5.0,TRUE,88.5,1,No,Vivo A28,TV,Support was helpful via M-Pesa reversal.,Yes
CUST000815,33.0,M,Naivasha,Uasin Gishu,12/21/2021,16/04/2024,45.0,not available,34271.01,Basic,Credit card,Two year,4.0,1,56.59,0,yes,Xiaomi A49,Google,Too expensive for the value.,No
CUST000816,40.0,Female,Kisumu,Machakos,18/10/2022,8/24/2023,35.0,2961.61,103959.66,Premium,Cash,Month-to-month,2.0,FALSE,26.35,No,No,Huawei C80,Unknown,Too expensive for the value.,No
CUST000817,36.0,M,Nakuru,Nakuru,17-Jun-23,24-Jun-24,27.0,624.19,16751.64,Basic,MPesa,One year,1.0,N,0.0,0,yes,Tecno Note5,Unknown,App keeps logging me out.,No
CUST000818,21.0,male,Nyeri,Nakuru,11/25/2019,10/2/2020,70.0,702.58,49353.11,Basic,Credit card,One year,2.0,TRUE,65.13,0,yes,Unknown,X,Please call me back.,No
CUST000819,50.0,female,Nrb,Mombasa,9/7/2022,5/10/2022,36.0,993.58,35659.46,Basic,Cash,One year,3.0,Y,107.7,0,Unknown,Apple P20,Unknown,Network drops sometimes in the evening.,No
CUST000820,26.0,Unknown,Niarobi,Unknown,25-Dec-24,4/10/2025,8.0,772.32,6086.79,Basic,Mpesa,Month-to-month,1.0,N,26.35,0,no,Oppo C32,Facebook,Switching from competitor soon.,No
CUST000821,26.0,Other,Nyeri,Meru,6/4/2023,8/15/2023,29.0,1517.74,44257.39,Standard,Credit card,Month-to-month,1.0,1,109.66,1,yes,Tecno A72,Unknown,"Stable internet, happy so far.",No
CUST000822,43.0,Other,Nairobi,Nakuru,21-Jul-22,5/8/2023,38.0,611.22,23289.94,Basic,Bank transfer,One year,2.0,Yes,79.86,No,Unknown,Xiaomi A85,Friend,Please call me back.,No
CUST000823,32.0,female,Naivasha,Uasin Gishu,21-Jun-24,4/23/2025,14.0,1382.21,19587.2,Standard,Bank transfer,One year,2.0,1,31.15,0,No,Vivo A28,TV,Too expensive for the value.,No
CUST000824,38.0,Female,Unknown,Kiambu,1/25/2025,30/01/2025,7.0,869.15,Unknown,Basic,Bank transfer,Month-to-month,1.0,Y,15.14,1,yes,Apple A12,Twitter/X,"Stable internet, happy so far.",No
CUST000825,28.0,male,Kisumu,Kisumu,5/28/2019,1/18/2021,76.0,817.58,61952.06,Basic,MPesa,2-yr,1.0,Yes,41.33,1,no,Huawei Note11,Unknown,Fiber upgrade requested.,No
CUST000826,42.0,M,Thika,Uasin Gishu,10/8/2019,16/12/2019,39.0,2129.15,Unknown,Premium,Credit card,Month-to-month,1.0,TRUE,92.01,1,No,Infinix P1,Unknown,Overcharged? Not sure.,Yes
CUST000827,33.0,F,Nrb,Nakuru,19/08/2021,8/20/2021,49.0,721.05,35528.8,Basic,Cash,2-yr,4.0,Y,33.96,0,no,Nokia C10,Radio,Customer care took long to respond.,No
CUST000828,34.0,female,Nrb,Mombasa,3/23/2022,3/4/2023,42.0,1848.93,77936.47,Standard,M-Pesa,Month-to-month,2.0,0,26.35,1,No,Unknown,TV,Unknown,Yes
CUST000829,26.0,Male,Nrb,Nyeri,20/07/2021,1/2/2022,50.0,1305.28,65215.76,Standard,Credit card,Month-to-month,0.0,No,0.0,1,No,Apple P45,Twitter/X,Great service!,Yes
CUST000830,27.0,female,Nairobi ,Nairobi,6-Jan-20,30/01/2021,68.0,953.43,64913.84,Basic,Cash,Two year,2.0,Yes,75.33,No,yes,Infinix S90,Billboard,Overcharged? Not sure.,Yes
CUST000831,29.0,male,Meru,Meru,11/13/2023,12/22/2023,22.0,675.59,"14,858.78",Basic,Credit card,Month-to-month,2.0,FALSE,0.0,1,Unknown,Realme Y41,Unknown,Too expensive for the value.,No
CUST000832,30.0,Unknown,Thika,Kiambu,2/8/2020,7/27/2020,67.0,1447.18, ,Standard,Mpesa,Unknown,3.0,N,0.0,1,Yes,Tecno Y78,Friend,Too expensive for the value.,No
CUST000833,26.0,M,Nyeri,Meru,2/16/2020,8/10/2020,67.0,1349.53,90389.8,Standard,Mpesa,Month-to-month,2.0,Yes,0.0,1,yes,Tecno Y78,Unknown,Unknown,No
CUST000834,37.0,male,Mombasa,Unknown,23/12/2023,11/29/2023,20.0,858.88,17216.89,Basic,Bank transfer,Month-to-month,3.0,Yes,46.33,No,Yes,Realme S32,Billboard,Fiber upgrade requested.,No
CUST000835,34.0,Female,Nakuru,Kiambu,11/12/2020,19-Jan-21,58.0,KES 955.62,Unknown,Basic,MPesa,One year,1.0,Y,31.43,No,Yes,Nokia P27,Twitter/X,Unknown,Yes
CUST000836,39.0,Female,Nairobi ,Nakuru,11/5/2022,6/11/2022,39.0,610.85,Unknown,Basic,MPesa,2-yr,2.0,FALSE,0.0,Yes,Yes,Oppo C32,Twitter/X,Great service!,No
CUST000837,30.0,male,Eldoret,Meru,29/04/2019,5/1/2019,77.0,1153.67,89111.26,Standard,Bank transfer,One year,3.0,Yes,2.1,0,Yes,Oppo C89,Unknown,App keeps logging me out.,No
CUST000838,46.0,M,Meru,Kisumu,7/8/2019,8/19/2020,75.0,1220.81,91204.26,Standard,MPesa,Month-to-month,2.0,Y,65.41,0,no,Vivo Y29,X,Switching from competitor soon.,Yes
CUST000839,33.0,M,Mombasa,Nakuru,21/08/2022,28-Jan-24,37.0,1422.12,52453.76,Standard,M-Pesa,Month-to-month,2.0,No,0.0,0,yes,Unknown,Friend,Fiber upgrade requested.,No
CUST000840,31.0,Male,Thika,Kiambu,18-Aug-19,11/22/2019,73.0,1509.16,110162.33,Standard,Mpesa,Month-to-month,3.0,Yes,103.66,0,no,Infinix Note44,Google,Unknown,No
CUST000841,50.0,Other,Nrb,Machakos,16/04/2022,5/12/2022,39.0,"KES 1,461.40",Unknown,Standard,MPesa,Two year,0.0,TRUE,26.55,1,Yes,Realme S32,Unknown,Customer care took long to respond.,No
CUST000842,50.0,female,Nairobi ,Unknown,8/1/2023,7/2/2023,32.0,1565.9, ,Standard,Credit card,1-yr,4.0,TRUE,60.88,No,Yes,Samsung C70,Twitter/X,Switching from competitor soon....,No
CUST000843,30.0,Female,Nairobi,Nakuru,10/31/2023,11/10/2023,26.0,2753.53,71486.73,Premium,Cash,One year,2.0,Y,34.77,Yes,No,Nokia S48,Radio,Unknown,No
CUST000844,45.0,Male,Mombasa,Uasin Gishu,8/19/2020,7/7/2020,61.0,"KES 3,894.12",236873.45,Premium,Bank transfer,Month-to-month,2.0,Y,19.15,0,yes,Vivo A41,Friend,NA??,No
CUST000845,22.0,M,Mombasa,Nakuru,15-Dec-24,8/31/2026,8.0,1297.97,10547.13,Standard,MPesa,Month-to-month,3.0,FALSE,0.0,1,yes,Oppo Note35,Twitter/X,Unknown,No
CUST000846,26.0,Male,Kisumu,Machakos,8/15/2023,18-Jul-24,25.0,561.19,13688.25,Basic,Credit card,Unknown,1.0,TRUE,85.08,No,Yes,Unknown,Facebook,Support was helpful via M-Pesa reversal.,Yes
CUST000847,26.0,F,Mombasa,Mombasa,7-May-25,14/05/2026,4.0,711.2,2958.41,Basic,Bank transfer,One year,1.0,1,59.39,0,Yes,Apple P45,Google,App keeps logging me out.,Yes
CUST000848,39.0,F,Nakuru,Unknown,1/7/2021,2/21/2021,56.0,Unknown,"92,928.23",Standard,Unknown,Two year,3.0,0,0.0,No,yes,Huawei Note11,Unknown,Customer care took long to respond.,No
