customer_id,age,gender,county,signup_date,last_purchase_date,tenure_months,monthly_charges,total_charges,num_support_tickets,has_internet,data_usage_gb,is_senior_citizen,dependents,device_model,referrer,feedback_text,churn,city_Kisumu,city_Machakos,city_Meru,city_Mombasa,city_Nairobi,city_Nairobi ,city_Naivasha,city_Nakuru,city_Niarobi,city_Nrb,city_Nyeri,city_Thika,plan_type_Premium,plan_type_Standard,plan_type_basic,payment_method_Cash,payment_method_Credit card,payment_method_M-Pesa,payment_method_MPesa,payment_method_Mpesa,contract_2-yr,contract_Month-to-month,contract_One year,contract_Two year
CUST000712,57.0,1,Kiambu,6/2/2024,8/8/2025,19.0,1534.65,29396.29,1.0,Yes,84.06,0,Yes,Huawei A59,Billboard,"Stable internet, happy so far.",No,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
CUST000713,,M,Uasin Gishu,12/27/2019,5/5/2020,69.0,1577.53, ,2.0,Y,93.68,Yes,0,Apple A12,Google,App keeps logging me out.,No,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
CUST000714,53.0,Male,Machakos,12-Jul-22,9/5/2023,42.0,861.42,36318.78,2.0,1,63.78,No,Yes,Samsung C15,,,No,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CUST000715,42.0,Other,Nairobi,10/30/2021,10/1/2023,46.0,822.3,38254.47,1.0,N,0.0,Yes,0,Vivo Y29,Friend,,Yes,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
CUST000716,25.0,Other,Nyeri,8/17/2022,6/24/2022,,1615.36,,6.0,N,0.0,Yes,1,Infinix Note44,Google,Too expensive for the value.,Yes,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
CUST000717,34.0,1,Nakuru,19-Apr-20,3/4/2021,65.0,803.77,52443.19,0.0,1,42.66,0,No,Vivo A41,Facebook,"Stable internet, happy so far.",No,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
CUST000718,30.0,0,Meru,14/07/2023,9/6/2023,26.0,1138.6,29581.89,3.0,FALSE,,1,Yes,Huawei Y38,Radio,App keeps logging me out.,Yes,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
CUST000719,,,Kisumu,8/10/2024,11/4/2024,11.0,-337.93,,2.0,Y,62.61,No,1,Nokia C47,Friend,Support was helpful via M-Pesa reversal.,Yes,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False
CUST000720,28.0,Male,Nakuru,5/1/2019,12/2/2020,81.0,1097.24,,1.0,FALSE,0.0,1,Yes,Oppo C89,Friend,Great service!,No,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
CUST000721,48.0,1,Kisumu,1/31/2025,10/10/2025,7.0,957.89,6851.62,,Y,107.09,No,0,Realme S84,,"Stable internet, happy so far.",Yes,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
CUST000722,27.0,Male,Kiambu,7/3/2024,15-Mar-24,18.0,2653.32,47885.24,3.0,1,74.28,No,0,Xiaomi P59,X,Please call me back. (pls),No,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
CUST000723,19.0,0,Nakuru,11/8/2019,8/18/2020,73.0,693.15,50400.54,1.0,FALSE,0.0,1,Yes,Nokia C47,Facebook,Switching from competitor soon.,No,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
CUST000724,36.0,Female,,7-Feb-21,26/04/2021,55.0,1120.71,61499.25,0.0,0,,0,No,Xiaomi P59,,,Yes,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
CUST000725,18.0,M,,10/24/2024,5/10/2025,,3579.55, ,0.0,Y,590.25,1,0,Apple P45,Facebook,,No,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False
CUST000726,8.0,F,Kisumu,21/01/2023,14/10/2023,31.0,3786.01,117748.64,4.0,TRUE,95.98,Yes,0,Vivo A28,Billboard,,No,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
CUST000727,47.0,1,Mombasa,3/8/2024,21-Oct-24,13.0,617.08,7985.11,4.0,Yes,75.51,1,Yes,,,,No,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
CUST000728,31.0,Female,Kisumu,16/12/2023,12/30/2024,20.0,796.14,15675.93,1.0,No,0.0,No,1,Huawei A59,X,Too expensive for the value.,No,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
CUST000729,27.0,Male,Nairobi,7/31/2019,9/1/2019,74.0,1201.55,,0.0,TRUE,93.61,Yes,,Vivo A28,Twitter/X,Fiber upgrade requested.,No,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
CUST000730,34.0,Other,Meru,4/13/2021,9/6/2021,53.0,937.49,49699.84,0.0,FALSE,0.0,0,1,,Google,Too expensive for the value.,Yes,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
CUST000731,45.0,F,Nakuru,29/12/2021,8/14/2022,44.0,999.48,44194.73,1.0,N,0.0,0,0,Oppo Y82,,,Yes,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
CUST000732,29.0,F,Nyeri,27-Feb-25,1/12/2025,6.0,78263.79,469619.65,0.0,N,,Yes,1,Apple P45,,Customer care took long to respond.,No,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
CUST000733,47.0,M,Kiambu,20/06/2020,8/1/2020,63.0,927.68,58496.78,2.0,0,0.0,1,,Xiaomi A30,,Customer care took long to respond.,Yes,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
CUST000734,36.0,Female,Kiambu,25/03/2022,16/05/2022,41.0,3639.6,149406.13,,Y,107.52,No,1,Apple S44,Billboard,Please call me back.,No,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
CUST000735,20.0,M,Machakos,11/30/2023,5/18/2024,21.0,648.85,13666.83,2.0,FALSE,0.0,Yes,No,Tecno Y78,Billboard,Support was helpful via M-Pesa reversal.,No,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
CUST000736,19.0,M,Uasin Gishu,8/6/2024,15/05/2024,15.0,862.8,,3.0,1,34.09,0,No,Tecno Note5,,Overcharged? Not sure.,Yes,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
CUST000737,39.0,1,Meru,5/12/2020,10/30/2020,64.0,3757.93,,2.0,FALSE,0.0,0,1,Realme S84,,Switching from competitor soon.!!!,No,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
CUST000738,17.0,Other,Mombasa,7-Sep-21,2/10/2023,53.0,2498.74,132361.5,3.0,1,37.02,Yes,1,Realme Y41,,Too expensive for the value.,No,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
CUST000739,48.0,1,Mombasa,10/10/2020,31/10/2020,59.0,948.54,56452.5,0.0,Yes,65.05,1,No,Infinix Note76,Facebook,,Yes,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
CUST000740,38.0,Other,Nakuru,6/26/2022,4/20/2024,38.0,2578.36,"97,854.49",3.0,1,63.48,0,0,Samsung A36,TV,Fiber upgrade requested.,No,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
CUST000741,25.0,0,Nakuru,3/6/2025,6/25/2025,6.0,615.41,,3.0,TRUE,27.64,1,1,,,Great service!,No,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
CUST000742,31.0,M,,26/02/2019,9/19/2019,79.0,2794.72,,2.0,1,64.86,1,Yes,Infinix C70,Radio,Please call me back. ASAP,Yes,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
CUST000743,40.0,M,Meru,7/30/2023,9/28/2023,25.0,1847.98,46412.48,0.0,No,,1,1,Vivo A30,,Fiber upgrade requested.,No,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
CUST000744,29.0,F,Nakuru,17-Jan-20,6/23/2020,68.0,1572.98,,2.0,N,0.0,No,0,Vivo Note35,,Support was helpful via M-Pesa reversal.,No,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
CUST000745,33.0,Male,Kisumu,7/9/2021,2021/13/40,50.0,KES 922.78,46303.46,,FALSE,0.0,Yes,No,Realme S34,Radio,Switching from competitor soon.,No,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
CUST000746,37.0,Male,Kiambu,4/9/2020,16/03/2021,65.0,737.99,48064,1.0,FALSE,0.0,0,0,Infinix Note76,TV,Great service!,Yes,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
CUST000747,45.0,0,Uasin Gishu,3/5/2024,5/12/2024,18.0,1908.17,34554.59,2.0,No,0.0,0,Yes,Infinix Note76,Facebook,Switching from competitor soon.,No,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
CUST000748,27.0,M,Mombasa,4/26/2020,8/25/2020,65.0,3689.59,239813.92,,Yes,3.77,Yes,0,Realme C59,,,No,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
CUST000749,29.0,Male,Nyeri,9/22/2020,1/29/2021,60.0,3244.42,194520.13,6.0,Yes,18.52,No,No,Oppo C32,Friend,Fiber upgrade requested.,Yes,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
CUST000750,32.0,F,Nyeri,3/8/2024,26/11/2024,-13.0,634.07,,1.0,No,,Yes,No,Huawei A59,,Please call me back.,No,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
CUST000751,42.0,1,Kiambu,10-Apr-22,20-Jun-22,41.0,2709.81,,3.0,FALSE,,0,0,Realme Note51,Twitter/X,Great service!,Yes,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
CUST000752,26.0,Other,Nakuru,15-Sep-24,11-Oct-24,11.0,796.58,8718.69,3.0,1,77.94,Yes,1,Vivo A41,X,,No,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
CUST000753,46.0,0,Nakuru,1/24/2022,14/04/2022,43.0,,,1.0,TRUE,84.35,1,1,Realme S34,Radio,Customer care took long to respond.,No,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
CUST000754,44.0,M,Machakos,8/29/2023,21/10/2023,24.0,not available,,0.0,No,0.0,No,No,Apple P45,TV,Switching from competitor soon.,No,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
CUST000755,35.0,Male,Uasin Gishu,30-May-24,30/01/2026,15.0,1309.86,19879.1,2.0,1,71.93,1,Yes,Huawei C80,,Support was helpful via M-Pesa reversal.,No,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
CUST000756,31.0,,Kiambu,18/04/2024,6/4/2025,16.0,973.52,"15,705.55",3.0,Yes,52.13,No,Yes,Apple A12,Twitter/X,Network drops sometimes in the evening.,No,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
CUST000757,16.0,0,Nakuru,9/25/2021,22/02/2022,48.0,3270.27,156749.49,0.0,0,,Yes,No,,Billboard,"Stable internet, happy so far.",No,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
CUST000758,20.0,M,Machakos,2/14/2024,5/27/2024,18.0,991.68,17985.07,2.0,TRUE,91.41,1,1,Infinix Note76,Facebook,,No,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
CUST000759,41.0,1,Uasin Gishu,7-Mar-25,1/9/2025,6.0,631.6,3791.8,4.0,No,0.0,0,Yes,Realme C59,,,No,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
CUST000760,28.0,F,Machakos,8/15/2020,8/8/2020,61.0,1473.87,89870.04,2.0,1,47.95,1,Yes,Oppo S60,Radio,Great service!,No,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
CUST000761,14.0,1,Kisumu,4/21/2023,28-Aug-23,28.0,769.78, ,0.0,Y,91.62,Yes,No,,Billboard,Support was helpful via M-Pesa reversal.,No,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CUST000762,48.0,Other,Mombasa,2/19/2021,11/20/2021,55.0,3262.37,179009.85,2.0,N,0.0,1,1,Nokia C10,Radio,Great service!,No,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
CUST000763,34.0,Male,Machakos,12/9/2024,8/25/2024,11.0,3308.68, ,1.0,N,,Yes,1,Apple P45,Google,Fiber upgrade requested.,No,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
CUST000764,37.0,Female,,7/13/2020,11/5/2020,62.0,2307.97,,,N,0.0,Yes,0,Nokia P27,Billboard,Great service!,No,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
CUST000765,31.0,1,,13-Oct-19,2021/13/40,71.0,KES 605.22,42931.13,2.0,N,,No,1,Realme S32,,,No,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
CUST000766,45.0,,Mombasa,5/2/2022,8/11/2022,43.0,821.58,"35,517.49",0.0,1,44.97,1,No,Huawei Y38,,Switching from competitor soon.,No,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
CUST000767,33.0,1,Nakuru,27/08/2023,5/21/2024,,2062.92,,3.0,FALSE,,0,Yes,Xiaomi S9,Google,Customer care took long to respond.,No,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
CUST000768,37.0,Other,Nyeri,24-Oct-22,19-Feb-23,34.0,1165.36,,6.0,N,,Yes,No,Realme C59,Billboard,Overcharged? Not sure.,No,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
CUST000769,33.0,1,Machakos,9/10/2024,21/09/2024,11.0,2228.62,24669.06,2.0,No,0.0,Yes,0,Oppo S69,,Great service!...,No,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False
CUST000770,26.0,0,,1/11/2019,1/20/2019,80.0,1401.91,,0.0,TRUE,54.62,No,1,Vivo A41,Google,Fiber upgrade requested.,No,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
CUST000771,70.0,1,Mombasa,3/4/2022,4/13/2022,42.0,1938.04,,2.0,TRUE,37.71,0,1,Nokia C88,TV,,No,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
CUST000772,19.0,1,Meru,5/7/2022,26-May-22,40.0,555.84,21670.76,4.0,No,,1,0,Nokia P27,Twitter/X,Network drops sometimes in the evening.,No,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
CUST000773,34.0,Other,Nakuru,8/1/2025,11/5/2025,1.0,580.64,454.23,3.0,1,42.58,Yes,,Vivo Note35,Friend,Network drops sometimes in the evening.,No,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
CUST000774,23.0,0,Nakuru,3/7/2025,2021/13/40,2.0,"1,892.35",3739.64,3.0,TRUE,25.04,Yes,Yes,,Radio,Please call me back.,No,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
CUST000775,23.0,F,Nakuru,28-Jun-24,27-Jul-24,14.0,684.42,,1.0,Y,38.52,Yes,1,Nokia C47,,Sawa kabisa!,No,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
CUST000776,46.0,Female,,31-Aug-20,11/8/2020,61.0,1625.57,99086.46,0.0,1,20.93,Yes,1,Vivo C42,Twitter/X,Too expensive for the value.,Yes,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
CUST000777,41.0,0,Machakos,1/4/2024,24-Nov-23,20.0,KES 517.38,10009.67,,0,,No,1,Huawei Y16,,Too expensive for the value.,No,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
