age,county,signup_date,last_purchase_date,tenure_months,monthly_charges,total_charges,num_support_tickets,has_internet,data_usage_gb,is_senior_citizen,dependents,device_model,referrer,feedback_text,churn,gender_Male,gender_Unknown,city_Kisumu,city_Machakos,city_Meru,city_Mombasa,city_Nairobi,city_Nairobi ,city_Naivasha,city_Nakuru,city_Nyeri,city_Thika,city_Unknown,plan_type_Premium,plan_type_Standard,plan_type_Unknown,plan_type_basic,payment_method_Cash,payment_method_Credit card,payment_method_M-Pesa,payment_method_M-pesa,payment_method_MPesa,payment_method_Unknown,contract_one year,contract_two year,contract_unknown
34.0,Uasin Gishu,18/06/2025,8/16/2026,2.0,1389.65,40709.825,2.0,0,0.0,1,1.0,Vivo A30,Radio,Unknown,Yes,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17.0,Mombasa,14/06/2019,1/15/2020,39.0,730.56,40709.825,2.0,1,83.73,Yes,1.0,Vivo A28,Billboard,Great service!,Yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39.0,Kiambu,18-Dec-20,5/5/2021,57.0,1048.72,37103.16,6.0,1,106.45,No,1.0,Huawei Y16,Unknown,Unknown,No,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51.0,Unknown,4/11/2024,5/12/2024,17.0,1438.76,24672.99,2.0,0,0.0,0,,Xiaomi S38,Billboard,Switching from competitor soon.,No,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26.0,Machakos,26/10/2024,5/25/2025,10.0,1854.39,40709.825,0.0,0,0.0,0,1.0,Apple P45,Google,"Stable internet, happy so far.",No,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
32.0,Mombasa,12/17/2023,3/30/2024,20.0,788.76,15683.09,2.0,0,0.0,Yes,0.0,Tecno Y78,Twitter/X,Please call me back.,No,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
29.0,Nakuru,13/02/2022,3/29/2022,39.0,701.51,40709.825,0.0,0,0.0,Yes,1.0,Tecno Y78,Billboard,Fiber upgrade requested.,No,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
26.0,Uasin Gishu,13-Jan-21,2/3/2021,56.0,813.21,45244.18,2.0,1,30.12,Yes,,Apple Y34,Unknown,Network drops sometimes in the evening.,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
52.0,Mombasa,7/25/2025,12/28/2025,1.0,632.9,763.75,5.0,0,0.0,No,1.0,Samsung A76,Radio,Please call me back.,No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
47.0,Kiambu,21-Nov-23,1/13/2024,21.0,1511.87,31852.17,1.0,0,0.0,1,0.0,Unknown,Unknown,Unknown,No,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
31.0,Kisumu,7/7/2024,7/28/2024,14.0,586.92,40709.825,4.0,0,26.1,0,1.0,Realme C59,Unknown,Fiber upgrade requested.,No,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32.0,Nakuru,1/9/2020,3/11/2020,68.0,1871.48,127205.47,2.0,0,0.0,No,1.0,Vivo A28,TV,Support was helpful via M-Pesa reversal.,Yes,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
45.0,Unknown,9-Apr-24,11/4/2025,17.0,1048.72,41265.2,1.0,1,134.74,1,0.0,Nokia C35,Unknown,Customer care took long to respond.,Yes,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
47.0,Uasin Gishu,11/26/2022,21/07/2023,33.0,1830.92,60501.78,2.0,0,0.0,No,0.0,Unknown,Unknown,App keeps logging me out.,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
36.0,Nakuru,7/31/2023,2/8/2024,25.0,-219.28,-5644.19,2.0,0,26.1,1,1.0,Realme C59,Unknown,Sawa kabisa!,No,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
38.0,Meru,27/09/2022,16-Oct-22,35.0,574.52,20073.7,1.0,1,51.02,No,0.0,Nokia C47,X,Customer care took long to respond.,Yes,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
29.0,Uasin Gishu,8-Aug-22,3/23/2024,37.0,1645.97,60444.32,3.0,0,0.0,0,1.0,Nokia C10,Billboard,App keeps logging me out.,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
49.0,Machakos,4/3/2020,11/10/2021,67.0,1048.72,48758.6,0.0,1,28.02,1,0.0,Realme Note51,Radio,Unknown,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.0,Nyeri,10/20/2020,10-Sep-20,59.0,1048.72,40709.825,2.0,1,601.62,1,1.0,Oppo C32,Radio,Overcharged? Not sure.,No,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.0,Nakuru,12-Sep-22,9/24/2022,36.0,1048.72,55146.47,4.0,0,26.1,No,1.0,Unknown,Unknown,Great service!,No,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
35.0,Unknown,14/08/2023,17/09/2024,25.0,944.44,40709.825,2.0,0,0.0,No,1.0,Realme S34,Twitter/X,"Stable internet, happy so far.",No,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50.0,Nairobi,7/22/2024,6/6/2024,13.0,1865.95,23976.82,3.0,1,48.36,0,0.0,Vivo A28,Unknown,Switching from competitor soon.,No,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
35.0,Nakuru,26-Mar-22,3/31/2022,41.0,661.25,26981.22,1.0,1,58.8,1,1.0,Xiaomi A49,Facebook,Great service!,No,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
62.0,Mombasa,29-Jun-23,8/11/2024,26.0,1853.18,47959.66,1.0,1,0.24,0,1.0,Nokia S48,TV,Please call me back.,No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35.0,Unknown,3/3/2025,5/4/2025,6.0,1373.06,8631.22,0.0,0,0.0,0,,Tecno S30,Radio,Please call me back.,Yes,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
16.0,Unknown,31-May-19,9-Nov-19,39.0,1048.72,40709.825,2.0,0,0.0,Yes,,Samsung A76,Friend,Switching from competitor soon.,No,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
57.0,Kiambu,6/2/2024,8/8/2025,19.0,1534.65,29396.29,1.0,1,84.06,0,1.0,Huawei A59,Billboard,"Stable internet, happy so far.",No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
34.0,Uasin Gishu,12/27/2019,5/5/2020,69.0,1577.53,40709.825,2.0,1,93.68,Yes,0.0,Apple A12,Google,App keeps logging me out.,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
53.0,Machakos,12-Jul-22,9/5/2023,42.0,861.42,36318.78,2.0,1,63.78,No,1.0,Samsung C15,Unknown,Unknown,No,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.0,Nairobi,10/30/2021,10/1/2023,46.0,822.3,38254.47,1.0,0,0.0,Yes,0.0,Vivo Y29,Friend,Unknown,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25.0,Nyeri,8/17/2022,6/24/2022,39.0,1615.36,40709.825,6.0,0,0.0,Yes,1.0,Infinix Note44,Google,Too expensive for the value.,Yes,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
34.0,Nakuru,19-Apr-20,3/4/2021,65.0,803.77,52443.19,0.0,1,42.66,0,0.0,Vivo A41,Facebook,"Stable internet, happy so far.",No,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
30.0,Meru,14/07/2023,9/6/2023,26.0,1138.6,29581.89,3.0,0,26.1,1,1.0,Huawei Y38,Radio,App keeps logging me out.,Yes,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
34.0,Kisumu,8/10/2024,11/4/2024,11.0,-337.93,40709.825,2.0,1,62.61,No,1.0,Nokia C47,Friend,Support was helpful via M-Pesa reversal.,Yes,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
28.0,Nakuru,5/1/2019,12/2/2020,81.0,1097.24,40709.825,1.0,0,0.0,1,1.0,Oppo C89,Friend,Great service!,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
48.0,Kisumu,1/31/2025,10/10/2025,7.0,957.89,6851.62,2.0,1,107.09,No,0.0,Realme S84,Unknown,"Stable internet, happy so far.",Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.0,Kiambu,7/3/2024,15-Mar-24,18.0,2653.32,47885.24,3.0,1,74.28,No,0.0,Xiaomi P59,X,Please call me back. (pls),No,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
19.0,Nakuru,11/8/2019,8/18/2020,73.0,693.15,50400.54,1.0,0,0.0,1,1.0,Nokia C47,Facebook,Switching from competitor soon.,No,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
36.0,Unknown,7-Feb-21,26/04/2021,55.0,1120.71,61499.25,0.0,0,26.1,0,0.0,Xiaomi P59,Unknown,Unknown,Yes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
18.0,Unknown,10/24/2024,5/10/2025,39.0,3579.55,40709.825,0.0,1,590.25,1,0.0,Apple P45,Facebook,Unknown,No,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8.0,Kisumu,21/01/2023,14/10/2023,31.0,3786.01,117748.64,4.0,1,95.98,Yes,0.0,Vivo A28,Billboard,Unknown,No,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
47.0,Mombasa,3/8/2024,21-Oct-24,13.0,617.08,7985.11,4.0,1,75.51,1,1.0,Unknown,Unknown,Unknown,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31.0,Kisumu,16/12/2023,12/30/2024,20.0,796.14,15675.93,1.0,0,0.0,No,1.0,Huawei A59,X,Too expensive for the value.,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
27.0,Nairobi,7/31/2019,9/1/2019,74.0,1201.55,40709.825,0.0,1,93.61,Yes,,Vivo A28,Twitter/X,Fiber upgrade requested.,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
34.0,Meru,4/13/2021,9/6/2021,53.0,937.49,49699.84,0.0,0,0.0,0,1.0,Unknown,Google,Too expensive for the value.,Yes,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
45.0,Nakuru,29/12/2021,8/14/2022,44.0,999.48,44194.73,1.0,0,0.0,0,0.0,Oppo Y82,Unknown,Unknown,Yes,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
29.0,Nyeri,27-Feb-25,1/12/2025,6.0,78263.79,469619.65,0.0,0,26.1,Yes,1.0,Apple P45,Unknown,Customer care took long to respond.,No,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
47.0,Kiambu,20/06/2020,8/1/2020,63.0,927.68,58496.78,2.0,0,0.0,1,,Xiaomi A30,Unknown,Customer care took long to respond.,Yes,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36.0,Kiambu,25/03/2022,16/05/2022,41.0,3639.6,149406.13,2.0,1,107.52,No,1.0,Apple S44,Billboard,Please call me back.,No,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20.0,Machakos,11/30/2023,5/18/2024,21.0,648.85,13666.83,2.0,0,0.0,Yes,0.0,Tecno Y78,Billboard,Support was helpful via M-Pesa reversal.,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19.0,Uasin Gishu,8/6/2024,15/05/2024,15.0,862.8,40709.825,3.0,1,34.09,0,0.0,Tecno Note5,Unknown,Overcharged? Not sure.,Yes,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.0,Meru,5/12/2020,10/30/2020,64.0,3757.93,40709.825,2.0,0,0.0,0,1.0,Realme S84,Unknown,Switching from competitor soon.!!!,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17.0,Mombasa,7-Sep-21,2/10/2023,53.0,2498.74,132361.5,3.0,1,37.02,Yes,1.0,Realme Y41,Unknown,Too expensive for the value.,No,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
48.0,Mombasa,10/10/2020,31/10/2020,59.0,948.54,56452.5,0.0,1,65.05,1,0.0,Infinix Note76,Facebook,Unknown,Yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
38.0,Nakuru,6/26/2022,4/20/2024,38.0,2578.36,97854.49,3.0,1,63.48,0,0.0,Samsung A36,TV,Fiber upgrade requested.,No,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25.0,Nakuru,3/6/2025,6/25/2025,6.0,615.41,40709.825,3.0,1,27.64,1,1.0,Unknown,Unknown,Great service!,No,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.0,Unknown,26/02/2019,9/19/2019,79.0,2794.72,40709.825,2.0,1,64.86,1,1.0,Infinix C70,Radio,Please call me back. ASAP,Yes,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
40.0,Meru,7/30/2023,9/28/2023,25.0,1847.98,46412.48,0.0,0,26.1,1,1.0,Vivo A30,Unknown,Fiber upgrade requested.,No,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
29.0,Nakuru,17-Jan-20,6/23/2020,68.0,1572.98,40709.825,2.0,0,0.0,No,0.0,Vivo Note35,Unknown,Support was helpful via M-Pesa reversal.,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33.0,Kisumu,7/9/2021,2021/13/40,50.0,1048.72,46303.46,2.0,0,0.0,Yes,0.0,Realme S34,Radio,Switching from competitor soon.,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
37.0,Kiambu,4/9/2020,16/03/2021,65.0,737.99,48064.0,1.0,0,0.0,0,0.0,Infinix Note76,TV,Great service!,Yes,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
45.0,Uasin Gishu,3/5/2024,5/12/2024,18.0,1908.17,34554.59,2.0,0,0.0,0,1.0,Infinix Note76,Facebook,Switching from competitor soon.,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
27.0,Mombasa,4/26/2020,8/25/2020,65.0,3689.59,239813.92,2.0,1,3.77,Yes,0.0,Realme C59,Unknown,Unknown,No,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
29.0,Nyeri,9/22/2020,1/29/2021,60.0,3244.42,194520.13,6.0,1,18.52,No,0.0,Oppo C32,Friend,Fiber upgrade requested.,Yes,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
32.0,Nyeri,3/8/2024,26/11/2024,-13.0,634.07,40709.825,1.0,0,26.1,Yes,0.0,Huawei A59,Unknown,Please call me back.,No,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42.0,Kiambu,10-Apr-22,20-Jun-22,41.0,2709.81,40709.825,3.0,0,26.1,0,0.0,Realme Note51,Twitter/X,Great service!,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
26.0,Nakuru,15-Sep-24,11-Oct-24,11.0,796.58,8718.69,3.0,1,77.94,Yes,1.0,Vivo A41,X,Unknown,No,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
46.0,Nakuru,1/24/2022,14/04/2022,43.0,1048.72,40709.825,1.0,1,84.35,1,1.0,Realme S34,Radio,Customer care took long to respond.,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
44.0,Machakos,8/29/2023,21/10/2023,24.0,1048.72,40709.825,0.0,0,0.0,No,0.0,Apple P45,TV,Switching from competitor soon.,No,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
35.0,Uasin Gishu,30-May-24,30/01/2026,15.0,1309.86,19879.1,2.0,1,71.93,1,1.0,Huawei C80,Unknown,Support was helpful via M-Pesa reversal.,No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31.0,Kiambu,18/04/2024,6/4/2025,16.0,973.52,15705.55,3.0,1,52.13,No,1.0,Apple A12,Twitter/X,Network drops sometimes in the evening.,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
16.0,Nakuru,9/25/2021,22/02/2022,48.0,3270.27,156749.49,0.0,0,26.1,Yes,0.0,Unknown,Billboard,"Stable internet, happy so far.",No,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20.0,Machakos,2/14/2024,5/27/2024,18.0,991.68,17985.07,2.0,1,91.41,1,1.0,Infinix Note76,Facebook,Unknown,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41.0,Uasin Gishu,7-Mar-25,1/9/2025,6.0,631.6,3791.8,4.0,0,0.0,0,1.0,Realme C59,Unknown,Unknown,No,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28.0,Machakos,8/15/2020,8/8/2020,61.0,1473.87,89870.04,2.0,1,47.95,1,1.0,Oppo S60,Radio,Great service!,No,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
14.0,Kisumu,4/21/2023,28-Aug-23,28.0,769.78,40709.825,0.0,1,91.62,Yes,0.0,Unknown,Billboard,Support was helpful via M-Pesa reversal.,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
48.0,Mombasa,2/19/2021,11/20/2021,55.0,3262.37,179009.85,2.0,0,0.0,1,1.0,Nokia C10,Radio,Great service!,No,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
34.0,Machakos,12/9/2024,8/25/2024,11.0,3308.68,40709.825,1.0,0,26.1,Yes,1.0,Apple P45,Google,Fiber upgrade requested.,No,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
37.0,Unknown,7/13/2020,11/5/2020,62.0,2307.97,40709.825,2.0,0,0.0,Yes,0.0,Nokia P27,Billboard,Great service!,No,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
31.0,Unknown,13-Oct-19,2021/13/40,71.0,1048.72,42931.13,2.0,0,26.1,No,1.0,Realme S32,Unknown,Unknown,No,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
45.0,Mombasa,5/2/2022,8/11/2022,43.0,821.58,35517.49,0.0,1,44.97,1,0.0,Huawei Y38,Unknown,Switching from competitor soon.,No,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33.0,Nakuru,27/08/2023,5/21/2024,39.0,2062.92,40709.825,3.0,0,26.1,0,1.0,Xiaomi S9,Google,Customer care took long to respond.,No,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
37.0,Nyeri,24-Oct-22,19-Feb-23,34.0,1165.36,40709.825,6.0,0,26.1,Yes,0.0,Realme C59,Billboard,Overcharged? Not sure.,No,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
33.0,Machakos,9/10/2024,21/09/2024,11.0,2228.62,24669.06,2.0,0,0.0,Yes,0.0,Oppo S69,Unknown,Great service!...,No,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
26.0,Unknown,1/11/2019,1/20/2019,80.0,1401.91,40709.825,0.0,1,54.62,No,1.0,Vivo A41,Google,Fiber upgrade requested.,No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
70.0,Mombasa,3/4/2022,4/13/2022,42.0,1938.04,40709.825,2.0,1,37.71,0,1.0,Nokia C88,TV,Unknown,No,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
19.0,Meru,5/7/2022,26-May-22,40.0,555.84,21670.76,4.0,0,26.1,1,0.0,Nokia P27,Twitter/X,Network drops sometimes in the evening.,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
34.0,Nakuru,8/1/2025,11/5/2025,1.0,580.64,454.23,3.0,1,42.58,Yes,,Vivo Note35,Friend,Network drops sometimes in the evening.,No,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,Nakuru,3/7/2025,2021/13/40,2.0,1892.35,3739.64,3.0,1,25.04,Yes,1.0,Unknown,Radio,Please call me back.,No,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
23.0,Nakuru,28-Jun-24,27-Jul-24,14.0,684.42,40709.825,1.0,1,38.52,Yes,1.0,Nokia C47,Unknown,Sawa kabisa!,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
46.0,Unknown,31-Aug-20,11/8/2020,61.0,1625.57,99086.46,0.0,1,20.93,Yes,1.0,Vivo C42,Twitter/X,Too expensive for the value.,Yes,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
41.0,Machakos,1/4/2024,24-Nov-23,20.0,1048.72,10009.67,2.0,0,26.1,No,1.0,Huawei Y16,Unknown,Too expensive for the value.,No,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32.0,Machakos,15/01/2025,4/8/2025,7.0,925.53,6513.49,2.0,1,43.79,Yes,0.0,Nokia C35,Friend,Please call me back.,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
37.0,Uasin Gishu,6-Jun-24,12/31/2024,39.0,821.95,40709.825,1.0,1,16.36,No,0.0,Apple Y34,Billboard,Unknown,Yes,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
23.0,Uasin Gishu,14-Nov-22,6/6/2023,34.0,1122.0,38271.63,2.0,1,0.0,Yes,0.0,Nokia C47,Unknown,Please call me back.,No,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
42.0,Nakuru,23/09/2022,27-Apr-24,35.0,981.57,40709.825,3.0,0,26.1,1,0.0,Realme S34,Unknown,Unknown,Yes,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
54.0,Uasin Gishu,3/10/2025,8/13/2025,5.0,69269.07,40709.825,0.0,1,45.04,No,1.0,Samsung S29,Unknown,App keeps logging me out.,Yes,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
34.0,Kisumu,2/3/2025,21/09/2026,7.0,843.02,40709.825,0.0,0,26.1,0,0.0,Tecno Y78,Twitter/X,Unknown,No,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
53.0,Uasin Gishu,26-Mar-23,7/21/2023,29.0,1945.36,40709.825,0.0,1,20.46,No,1.0,Samsung C15,Radio,Please call me back.,No,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
29.0,Kisumu,9-Feb-24,29-Feb-24,19.0,613.94,40709.825,2.0,0,0.0,No,0.0,Tecno S84,Twitter/X,Network drops sometimes in the evening.,Yes,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.0,Uasin Gishu,11-Aug-22,11/14/2022,37.0,880.42,32266.85,3.0,1,86.74,Yes,0.0,Apple P20,Google,Switching from competitor soon.,No,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.0,Nakuru,11-Feb-21,3/6/2021,55.0,2656.95,146365.88,1.0,1,83.12,Yes,1.0,Samsung S29,X,Unknown,Yes,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
39.0,Nyeri,9/5/2021,12/16/2021,48.0,1717.12,82573.56,2.0,0,0.0,1,1.0,Vivo A30,Google,App keeps logging me out.,Yes,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
17.0,Mombasa,5/31/2025,8/31/2025,3.0,746.77,2353.63,1.0,1,106.4,No,0.0,Apple P20,Unknown,Unknown,Yes,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
25.0,Meru,4/18/2023,12/24/2023,30.0,1106.69,33501.85,1.0,0,0.0,1,0.0,Infinix Note44,Unknown,Overcharged? Not sure.,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
